REPORTER	DATE	JOURNAL	LIEU	PAYS	LATITUDE	LONGITUDE	TITRE	URL
Jean Cocteau	1936-08-30	Paris-Soir	Los Angeles	Etats-Unis	34.0522342	-118.2436849	Mon Tour du Monde en 80 Jours: A tire-d'aile au-dessus de l'Amérique	https://www.retronews.fr/journal/paris-soir/30-aout-1936/131/98047/5
Jean Cocteau	1936-08-14	Paris-Soir	Malacca	Malaisie	2.189594	102.25008679999996	Mon Tour du Monde en 80 Jours: A travers la ville sans nom, trop jeune pour notre vieil Atlas	https://www.retronews.fr/journal/paris-soir/14-aout-1936/131/108509/5
Jean Cocteau	1936-08-22	Paris-Soir	Mer de Chine Orientale	Mer de Chine Orientale	25.623514014149027	124.31138360095292	Mon Tour du Monde en 80 Jours: Rencontre avec Charlie Chaplin	https://www.retronews.fr/journal/paris-soir/22-aout-1936/131/100959/5
Jean Cocteau	1936-09-01	Paris-Soir	New York	Etats-Unis	40.7127753	-74.0059728	Mon Tour du Monde en 80 Jours: New-York c'est un jardin de pierres	https://www.retronews.fr/journal/paris-soir/1-septembre-1936/131/100917/5
Jean Cocteau	1936-09-02	Paris-Soir	New York	Etats-Unis	40.7127753	-74.0059728	Mon Tour du Monde en 80 Jours: Harlem, usine de dynanisme américain	https://www.retronews.fr/journal/paris-soir/2-septembre-1936/131/100919/5
Jean Cocteau	1936-08-18	Paris-Soir	Pékin	République de Chine	39.90419989999999	116.40739630000007	Mon Tour du Monde en 80 Jours: La philosophie orientale, force de la Chine et du Japon	https://www.retronews.fr/journal/paris-soir/18-aout-1936/131/96135/5
Jean Cocteau	1936-08-12	Paris-Soir	Penang	Malaisie	5.4356367	100.30909999999994	Mon Tour du Monde en 80 Jours: La nuit, Penang est magique	https://www.retronews.fr/journal/paris-soir/12-aout-1936/131/108507/5
Jean Cocteau	1936-08-13	Paris-Soir	Penang	Malaisie	5.4356367	100.30909999999994	Mon Tour du Monde en 80 Jours: 'Big City ! La voilà tellement grande, étincelante inattendue'	https://www.retronews.fr/journal/paris-soir/13-aout-1936/131/97041/5
Jean Cocteau	1936-08-11	Paris-Soir	Rangoon	Birmanie	16.8660694	96.19513200000006	Mon Tour du Monde en 80 Jours: A Rangoon, le Temple et sa forêt des dieux	https://www.retronews.fr/journal/paris-soir/11-aout-1936/131/99989/5
Jean Cocteau	1936-08-01	Paris-Soir	Rome	Italie	41.90278349999999	12.496365500000024	Mon Tour du Monde en 80 Jours	https://www.retronews.fr/journal/paris-soir/1-aout-1936/131/113049/5
Jean Cocteau	1936-08-02	Paris-Soir	Rome	Italie	41.90278349999999	12.496365500000024	Mon Tour du Monde en 80 Jours: Rome la nuit	https://www.retronews.fr/journal/paris-soir/2-aout-1936/131/108515/5
Jean Cocteau	1936-08-29	Paris-Soir	San Francisco	Etats-Unis	37.7749295	-122.41941550000001	Mon Tour du Monde en 80 Jours: San Francisco, 'vertige de rues qui se cabrent'	https://www.retronews.fr/journal/paris-soir/29-aout-1936/131/100957/5
Jean Cocteau	1936-08-15	Paris-Soir	Singapore	Singapour	1.3553794	103.86774439999999	Mon Tour du Monde en 80 Jours: Deux histoires véritables et un conte	https://www.retronews.fr/journal/paris-soir/15-aout-1936/131/105511/5
Jean Cocteau	1936-08-16	Paris-Soir	Singapore	Singapour	1.3553794	103.86774439999999	Mon Tour du Monde en 80 Jours: Singapore et son Luna-Park	https://www.retronews.fr/journal/paris-soir/16-aout-1936/131/97039/5
Jean Cocteau	1936-08-23	Paris-Soir	Tokyo	Empire du Japon	35.6894875	139.69170639999993	Mon Tour du Monde en 80 Jours: Une petite fille trace un cercle parfait symbole du Japon	https://www.retronews.fr/journal/paris-soir/23-aout-1936/131/99987/5
Jean Cocteau	1936-08-24	Paris-Soir	Tokyo	Empire du Japon	35.6894875	139.69170639999993	Mon Tour du Monde en 80 Jours: 'Gay printemps' Geisha révoltée	https://www.retronews.fr/journal/paris-soir/24-aout-1936/131/104527/5
Jean Cocteau	1936-08-26	Paris-Soir	Tokyo	Empire du Japon	35.6894875	139.69170639999993	Mon Tour du Monde en 80 Jours: Mimes et lutteurs	https://www.retronews.fr/journal/paris-soir/26-aout-1936/131/113043/5
Jean Cocteau	1936-08-27	Paris-Soir	Tokyo	Empire du Japon	35.6894875	139.69170639999993	Mon Tour du Monde en 80 Jours: Amours et philtre d'amour	https://www.retronews.fr/journal/paris-soir/27-aout-1936/131/99985/5
